,text,label
432,"That's not evidence, that's an assertion. As for my dogs (cats), yes. They do put on a winter coat in the much warmer winter climate than Arizona in which I live. So I return to my original question, on what evidence do you base your claim that an arctic fox would not change color in the winter in Arizona?",False
433,"I am curious about your position. Why have you chosen the nervous system and brain and organs as the cutoff points for the humanmeter? Have you done so arbitrarily? Does this mean that if these are not as you said ""completed and operating (developed)"" then we are not human? If this were true there would be alot of handicapped people who are not human. Christopher Reeve and all the other quadrapalegic and parapalegics like him would be in trouble. What IQ determines a fully developed brain?",False
434,"I think you need to answer the same question I asked the other guy, who is God?",False
435,"Yes. Because evolution requires an old earth, supersport has lumped geology into the evil conspiracy. As our best explanations for the formation of the earth appeal to cosmology, that field as well as astronomy fall within the realm of quack science, according to supersport. In fact, every scientific discipline that has any connection whatsoever to evolution must be corrupt; obviously, chemistry is one of them (we can't make glycogen or DNA without magical, ""atheistic"" polymerization, right?).",False
436,"I believe the question was ""who?""I'm christian and I believe in evolution. Whether it contradicts the Old Testament or not makes no difference to me. Jesus contradicted the Old Testament.The Bible is the inspired word of God, not a dictation to scribes. Men wrote the allegories describing the creation of things.Saying that mankind took a long time to understand certain things is not limiting the power of God. He could have chosen to make early man Einsteinian, but He didn't. He could have chosen for mankind to bypass the flat-earth concept, but He didn't. He could have chosen for all humans to be highly intelligent, but He didn't. What He did was to leave us alone and let us figure things out on our own, including how long it took to get where we are now.",False
437,"And as far as we know, they are undirected. Evidence to the contrary?",False
438,"But what about the hypothetical?I can't think of a single child on this planet that has never been exposed to the ideas of the supernatural.So, what I was asking is whether faith is nature or nurture.That's why I brought up kids being afraid of the dark, likely no matter what anyone tells them. I think it's this fear of the unknown linked to the ""logical"" brain of a human that possibly creates this need for explanations. But faith involves specifics, so when the specifics are filled in and ""make sense"" to more than one person, these specific ""explanations"" can be passed down.So I don't know how much of faith is nature and how much is nurture.",False
439,"So lets say that if, and I know this has nothing to do with the topic of gay marriage, but do the people have a right to amend the constitution to introduce slavery? Does the majority have a right to deny a minority freedom? I already know you answer. You believe in the tyranny of the majority.Why do you want the people to vote to take other people marriages away? I do not understand your reasoning on this. Besides you have never answered my question.Do you have any compassion?",False
440,"Again, they must be alive. Previously, you submitted that there are many problems with society and life or whatever. Could it be that some people might be able to survive those problems? Could it be that those survivors would be the ones to reproduce?",False
441,"And, are ""birth"" parents obligated to the welfare of a zygote, an embryo, a fetus, do the zygotes, embryos, fetuses own ""birth"" parents?",False
442,"Congrats, may your marriage continue to be a happy one.If I may deviate from the original thread a bit I have a couple of questions that pertain to your specific situation. If they are too personnal please feel free to say so.Do you consider yourself to be any particular branch of Christian? ie. Lutheran, Catholic, Apiscopal (sp), etc.How do you reconcile your Christianity with the portions of the bible that specificly deal with homosexual activity as a sin? (If this question sounds rude please excuse me, I couldn't think of a better wording.)Thanks",False
443,Well he HAS admitted he can't prove his belief. I guess that posting here would admit his false dichotomies that it's either literal genesis or evolution are false and god knows the world will end when that happens. Super admitting he's wrong? Never going to happen.,False
444,But isn't that the problem? This creationist decided that science should be limited to his religion. He's afraid of flying.,False
445,"But Miller is with Jesus (and by extension, you): he says that God exists and that Christianity is true. Or, if you insist that he's against you, you're left with this conundrum: You call Miller and theistic evolutionists incorrect, and he calls you and anti-evolutionists incorrect; why is your position any more logical than his?Regarding your citation about atheists using evolutionary findings to support their concepts, you omit the remainder of the paragraph. Shame on you, marc, for your quote mine. Miller clearly continues with ""philosophical pronouncements"" that many atheists do not forward. Over the following three paragraphs, he examines a single philosophical insinuation -- not a plethora of them -- and then moves beyond ""atheistic philosophical pronouncements.""",False
446,"How about getting the government out of marriage entirely? That is the goal of the libertarians, and maybe the liberals. No standards would be redefined if that happened, and gays would get their right to marry.",False
447,"The article continues to comment that this mechanism serves as a mechanism tailored for evolution? Irrespective of its origins, somehow, life utilizes evolution FOR evolution.
 
 B. Convergence
 As seen in the docking simulation, the solutions all converg",False
448,"I see the similarity with the original scripture, in which Jesus was recognizing the authority of both God and Caesar in the world. However, Jesus was talking about the political power in the world. Jesus called the academics of his day, vipers and hypocrits, because they pretended to be holy but were evil. He called the wisest of men fools, because they did not believe in God. Also, as I stated before, truth should be the ultimate goal. I do not fear science. I do not see any truth that science may happen to reveal as a threat to faith. Why? Because God is Truth. Jesus said, ""And the truth shall set you free""!!! ",False
449,"Huh? With a 26"" barrel the .50 is good out to 2100 yards. With the 29 or 36 that increases to 2500, but the world record sniper shot was made with a .50 BMG and it was 2657 (1.51 miles).",False
450,"Do some research. People collect functional tanks and aircraft. Did you ever hear of the Confederate Air Force? They restore and fly military aircraft. As for tanks, there are many web sites that promote collecting tanks and other military vehicles. And people shoot laws rockets. They just do not shoot live HE rounds. It is a little expensive.",False
451,"And we know this how? You complain about the 90% figure being erroneous and then make an unsupported statement like this?Furthermore, if Mexico is making an earnest attempt to smash the cartels and we're financing it in part, wouldn't we want to help reduce the weapons traffic flowing south into the cartel's arsenals?",False
452,"of course. But not as scientific theory. Some people believe that the Holocaust didn't happen, you want to teach that as a scientific theory?",False
453,"So please tell me who would be the actual criminals if the Government violated the Supreme Law of the Land and made all guns illegal?But I do thank you for proving that there are people out there who want them all, despite The Bill of Rights says and what the Supreme Court proved was the correct meaning!",False
454,"And why do you say that in ancient times that atheists were people who believed in 'God(s), but didn't belive in intervention) (a.k.a Deists).
 
 Why do you think that people who didn't believe in god exist?",False
455,"So you refuse to engage in an informal debate on the topic, but you all of a sudden are itchin' for a formal debate? How about you make the challenge?",False
456,"Most of them happening in the inner cities of Illinois, New York and California - states where the restricted access of firearms is supposedly designed to keep acts like these from happening.   Who's the real traitor in this case; Obama for not passing your gun control package? Or the black guys that feel the need to kill their fellow black men for whatever reason motivates them?",False
457,"I see, when you say ""I'm not an expert"" do you mean you aren't a climate scientist or do you mean you don't have the scientific knowledge to discuss this?",False
458,Butwhat of the fetus/babies that were wanted by daddy but not by mummy what does termination stop then?,False
459,"And this is merely another piece of evidence that Sport's a XXXXX.   How about the simplistic explanation that people and other organisms have inhabitated the area since the Dinosaurs died?   If you bothered to read your own article:   Really if this is another one of your fresh organic sample = age of decades of time capsule because they were both on top of the ground, you're officially delusional.   Except the picture of the human remains are clearly NOT fossilized",False
460,"And as their populations grew over thousands of years, civilizations seperate out and independent nations form, laws are set up, and some prosper while others wallow in poverty, how long do you think it will take until people begin to kill each other on your peaceful planets? Nice dream, but real life does not work like that.",False
461,"Would make, that is. However, not all members of the population are able to breed.   Should we make this a thread for posting examples of natural selection? That might be fun.   An example: rats are often a problem. The solution? Introduce rat poison.   Unfortunately, some rats are immune to the poison. You should have guessed it- those rats reproduce, and the others don't (as much).   Another: elephants use their tusks on predators and for ritual purposes (attracting mates). Some elephants lack tusks or have shorter tusks.   However, when poachers kill the elephants with the biggest tusks, the elephants with smaller tusks (or no tusks) reproduce more.",False
462,"Yes, you are missing something. How come age doesn't start at conception? How come when babies are born they aren't 9 months old instead of, well, seconds old.",False
463,"No - but then the feral child illustration was intended to highlight the significance of human social 'DNA' to humans, not to imply that it can civilize any old species.   However, you raise a good point which I can turn to my advantage: let's replace the dogs in your reversed scenario with, say, chimps. Can they learn table manners and use silverware, learn to use the toilet or bathe themselves? Yes. I've seen a bonobo prepare a boil-in-the-bag meal. I consider my point concerning the role of social DNA in distinguishing human from animal pretty much made",False
464,"And he's out!   By the way, why did you say ""strike III"" and not ""strike 3""?",False
465,"Sucide? Isn't that a mental health issue? If you take a gun from a sucidal and depressed person, does that cure depression?   If it does that you have addressed the root cause of sucide.   If it does not than you really have not done anything to cure the fundamental cause of sucide.",False
466,Why not? Why shouldn't they be given at least closer to equal weight? The baby is going to be as real and genuine of a person as the mother; the only difference is that the baby is a few years behind. You're talking about a difference of time.,False
467,"So suddenly, being supervised by not one, but two law-abiding qualified (in one case an instructor!) adults is not safe? Who administered the training and qualifications of the instructor? Who drew up the regulations which allowed this to happen? Who pays lip service to ""safety"" in the use of their deadly toys?   We constantly hear that only criminals with guns are a threat, and the law-abiding gun owner is a paragon of rational safe behaviour. This is all too obviously not so.",False
468,"so if for instance enough people think that to exterminate the Jews is good, then it has to be good? the rule of the mob rules right?",False
469,I wish you could put your hands on that poll as well. Until then I'll remain skeptical. Let's remember that Democrats and liberals hunt. Remove that group and what's left? Something less than 20% of Americans that own only handguns.,False
470,"You mean Intelligent Design, and straight forward logical, rational, common sense arguments that require reason to move to the next step, instead of ideological consensus... huh? go figure... Proponents of ID usually don't argue religiosity or scripture, they let the empirical evidence prove it, funny... that is what true science has always done. Verify the obvious, not ignore it in favor of some mindless postulations [oddly] convenient to how someone wants to live their life; amazing how that works out...",False
471,"Misunderstanding or misrepresentation? Biologists and geneticists do not claim that DNA is isolated from the environment. We are well aware that the environment can cause mutations under many conditions (cosmic radiation, x-ray, etc.). What is denied is that mutations are environmentally directed - in other words, exposure to cosmic radiation will not cause a mutation that will make the organism resistant to cosmic radiation. The mutations will be random.   On the other hand, natural selection IS, by definition, the response of populations to their environment. The environment has been shown to have effects on DNA, i.e., the genome of the population.",False
472,"I think you are misinterpreting what I am saying. For example, we would still exist without a lung or a heart if that lung or heart were replaced by artificial lungs or hearts. Indeed, if you push things to the extreme case (and, granted, this is going into the science fiction realm but it proves a point), if we could artificially keep our functioning brains alive and functioning on their own (without a body), then ""we"" would still exist as long as the brain's function involved all the mental processes related to our mental existence. That existence would just be pretty dismal without any sensory inputs or freedom of motion (unless they were supplied artificially).   That is what I am heading at. What are we at our very core?   I don't see how you logically derive this conclusion from what I said. Can you elaborate?",False
473,And that is different how? I told johnny to write that I'm infallible. Therefore the book that I told johnny to write proves I'm infallible. There is no difference.   You do realize that there are other religions out there? That science is constantly updating?   Your arguments have been nothing more then false dichotomies assuming there are only two choices despite history laughing in your face.,False
474,Does the sexual orientation of the would-be single parent even come up?,False
475,You stand up for women..   I stand up for the child who has no choice   Who's being descrimatory here?,False
476,"1) ""false impression by stating that a Christian Pastor believes that bigotry blocked Gay Marriage.""   2) ""Had the title said, pro-gay pastor believes bigotry blocked gay marriage""   The only difference here being that you would want to label him as ""pro-gay"" and exclude ""Christian"".   By the same token, should we remove ""Christian"" and replace it ""anti-gay"" from any pastor that speaks against homosexuality?   Naw. Of course not.   There is nothing dishonest about acknowledging he is a Christian.   His statements should make it clear that he is pro-gay.   Your dispute is pointless...",False
477,"You are missing the entire point (again). Why do you feel ashamed? Because you know that what you did is bad. I have heard from a great Australian war hero, one of our remaining ANZACs soliders (recently passed away I think) that we he stabbed the enemy soldier with the spike thing on the end of their gun (WWI era) and he saw him die that it was ""the worst feeling that a human can possibly endure"". He said that that image will haunt him for the rest of his life. He knows that he did something wrong, but it was a war, and unfortuantely that kind of thing will happen. You are way off the plot. But let us continue.",False
478,"So you would go with the unknowable argument?   Well then this is applicable to your response:   So now you have said that god is undefinable or often said ""supernatural"".   T:I believe in God   A:What is God?   T:I dont know.   Then my question to you would be that if you dont know what God is... then what is it that you believe in?",False
479,"The question is: To what degree do wars cull out particular genes as opposed to ideas? Another thing to consider is not who is getting killed, but who is being born. Unless, something is done about the niche, it will just get filled again by whoever was decimated. Compare: Germans (hypothetically) settling in the Ukraine versus the US bombing of Hiroshima (which was not then settled by the US). Consistent genetic pressure is really key.",False
480,"And what does it matter if they're in the army reserve, or a lawyer, a teacher, a doctor?",False
481,"And like usual, you're wrong   How were those pictures you ordered from Fox? You know the civil war ones with the dinosaur prop for the TV show ""Freaky Links""? Did they cost a lot?",False
482,That is the premise of my question. On what basis can one claim that the Constitution makes this arbitrary designation with respect to the death penalty? I simply don't see any rational argument for it.,False
483,"I believe that you will go to hell if you commit suicide. It does not say in the Bible that you will go to hell for lying. (Where is your reference?) You cannot be a Christian and be gay at the same time. That goes completely against scripture. You don't go to hell for masturbating! (Once again, reference please.)",False
484,You know how those anti-gunners are?they just kinda get stuck in that same old revolving door.Can't come up with anything new so they rehash.,False
485,"You know what else doesn't have any hope/potential of maturing into sentient beings, Archie? Aborted fetuses.   Game-set-match.",False
486,That sounds like an honest answer. How did you feel about it at the time? How do you feel about it now? Just trying to educate myself more.   Huck,False
487,Why do you find it necessary to fit observations to Genesis?   or why it makes perfect sense to design creatures that resemble humans but have them evolve from things that look like apes? and so on?   Are you saying that mankind is the original goal of evolution?,False
488,"Really? 'cuss what I always see with anti-choicers is that they seem to think that the pregnant woman is invisible. This means that all men and all fetuses have a right to life at all times, but women, for some unknown reason, seem to lose that right when they become pregnant. Weird.",False
489,"And you're quite naive if you think that emotional examples mean anything against the facts. The so-called ""Partial Birth"" Abortion is quite rare and usually only performed to save the mother's life, but now they're going to have to let the mother die because Dubya has banned this now thus the first step to going back to the ""good old days"" when women were nothing more than property. You're the sick one.   Also, with your resorting to such tactics shows that you are losing.   BTW, isn't putting ""Your god"" under your name somewhat sacrilegious by putting yourself above your god? I guess that I'll be seeing you in Hell.",False
490,What is your non-violent way of stopping a felon with a knife? A felon who at 30 has spent 10 years in prison and was raped by other prisoners?   I suspect you will do what most New Yorkers will do when they witness a crime: NOT GET INVOLVED!   I will stop carrying a pistol when life is rosy. What else do you do to protect yourself besides being concerned?,False
491,"Sure,,,,I have more than a few that was purchased from a individual,,,,no registration,license,no paperwork.I hand him the money and he hands me the gun.All legal and absolutley no paper trail.   As far as guns purchased from a licensed dealer,all that is documented is the info for a background check,And by law that info must be destroyed within,I think 90 days.   Kind of puts a snag in the whole confiscation idea ,,ehhhh?",False
492,Well if their reasoning hasn't sunk in by now   Anyways I'm pro-choice and pro-death penalty. I do believe in individual responsibility which is why I'm pro-choice for males as well.   What's your argument?,False
493,"But....but....I thought these weapons were used solely to kill large amounts of people? Can anyone explain to me why we have to ban ""assault weapons"" because they are only designed to mow people down like blades of grass, yet we need to issue the same ""assault weapons"" to our police for their safety?   If they are used solely to kill large amounts of people indiscriminately, why do our police need them, unless it's to kill large amounts of people indiscriminately?   How can you argue they ARE NOT needed, yet argue that they ARE needed?   Which is it? Please explain yet another instance of anti-gun ""doublespeak"".",False
494,Might be something to be said for that. Are there any studies that show possible causes of suicide?,False
495,So does this mean they have to get tougher on gun control or softer before the results go their way? That is the real question. My guess is that we are caught in the unhappy medium where going in either direction will be more successful than where we are now.,False
496,"Would you mind telling us just how he determined ALL maladaptive or inconsequential mutations in his test organism and just how he validated such measurements? To me as a biologist with quite a bit of microbiology under the belt it would seem to be impossible to do so! After all its very likely that a fairly large portion of the populutaion will have at least one mutation at at least one base pair location in the total sequence! Your claim would seem to be impossible, but perhaps there is a way he managed to do so.",False
497,"No kidding. What could POSSIBLY be more concrete? As far as I can tell, she has never publicly made a statement specifically about the DC gun ban but since, as you pointed out, she DID say that no functioning democracy should allow private ownership of guns, I have trouble believing that she thinks the private citizens of DC should be allowed to own guns, UNLESS what she is saying is that since we own guns, we should move toward a monarchy or perhapse some kind of dictatorship. She did not, as far as I know, voice her opinion regarding private gun ownership in a totalitarian system.",False
498,"Just how do you suppose the government seeking permision would work in reality? And what exactly are you afraid of? It seems odd when people advocate blind trust for Joe Civilian, but then think that the government shouldn't be allowed to be armed. I think there must be a balance in trust given both ways.",False
499,"The real dishonesty is in pretending that this church doesn't believe in the Bible.   Just because they don't agree with YOUR interpretation of the bible doesn't mean they don't believe in the bible.   We could look at ""women's rights"" issues as well. The bible is quite explicit in how women should behave and what their role in society is.   They are NOT to have positions of authority over men. NO women teachers. Women are to learn in silence and subservience.   Can we declare that churches out there that don't hold to these draconian measures as ""not believing in the bible""?",False
500,"http://www.answersingenesis.org/home/Area/isd/jones.asp   When Judge John Jones of Dover Pa. was considering evidence from persuasive evolutionists concerning what should be taught in schools, could it be that he ""hardly knew the field, and didn't have an answer"" that would fit the time constraints of his decision making? Did judge John Jones know what was going on in this country 100 years ago?   Why can't today's ID opposing evolutionists see the mistake religious people made 100 years ago, and be enlightened enough to be more open minded about trying to suppress ideas? Maybe because human nature doesn't improve over the generations - following the money always comes first.",False
501,Really? I never know why people can't objectively look at things. Where would this reduce ANY health care costs? From every study I've seen it will cost Americans more,False
502,"Actually, one could also cite the success of Chinese merchants all over the world, South Korean capitalists in the U.S. and quite a number of other non-Europeans around the world.   Do all of these groups hold values in common? Or, is there a distinct brand of Hindu capitalism as opposed to Chinese capitalism as opposed to South Korean capitalism? And, I'd better not slight the Japanese in this discussion.   I'm not sure I approve of Hayek's take on capitalism, though.",False
503,Gun writer Jeff Snider point out. Obama: No AWB for Now?,False
504,"And if the ""natural process of evolution"" is determined by humans in a university lab, many with an atheist worldview, that clash with something the Bible says, you and Kenneth Miller immediately toss the Bible out and accept what the humans say - no questions asked?",False
505,"If anti-gunners can pass a law to make the private sale of guns require a background check at a gun store then they can do it for all private sales.   If it is illegal for private citizens to sell guns at a gun show, then what prevents them from simply walking out to the parking lot and concluding the sale there?",False
506,"That's the best you could do? There's the other three and here's a bonus one:   'To disarm the people is the best, most effectual way, to enslave them.'   - George Mason",False
507,"So, because she's bigger, she can kill the fetus off? That is generally the idea the school yard bully has.",False
508,"I think you got it backwards Kelvin. You're the one that said you wouldn't let your children play with toy guns because you're afraid that your children wouldn't be able to tell the difference between a real gun and a toy gun. Blindone never advocated toy gun-control. On the contrary, Blindone was pointing out that toy guns don't harm children.   And if your children can't tell the difference between fantasy and reality how do you expect them to handle a gun responsibly? They might try to shoot the boogey man or their own shadow.",False
509,"This has everything to do with guns,how are these people suppose to protect   themselves?Since the police have been told to just let them go, crime will run   rampant, it will become THE place to go if you feel like duing a little robbery a little burglary,gosh wonder if they gotta let rapo's and killers runaway to.   Only 2000? I lived in George Wa. and the population was less than 2000,it was also just off I-90 and we had plenty of crime from people passing through not   necessarily from people who lived there.",False
510,"And do you include me in that analysis?   Perhaps you could link me to these threads so that we can see exactly how they 'open' I'm not saying I haven't seen put-downs of religion on this forum, but in my experience there's either personal history between the posters (the response is effectively continuing an on-going spat that transcends the thread), or the OP itself was laden with flame-bait.",False
511,Really? Do all your views depend on somebody else changing them for you?,False
512,"I know these statements are a bit hostile, but arrogant ignorance just ticks me off.   What makes you think you have the knowledge to post on a thread like this if you didn't know that the Buddha never even claimed to be God?",False
513,"How do you explain the change of appearance of the animals over time, as recorded by fossils?",False
514,"""refuted?""   O'rly?   First they start off defining evolution as ""moleclues to man"" despite what evolution actually states. That further proves my point about strawman. They don't discuss what evolution actually is. Furthermore, the whole notion that increasing capacity and adaption is not increasing complexity is insane. If I take a simple structure, modify it to form something more complex, is that not a change in complexity? The whole idea that modifying DNA, changing it, removing and adding isn't actually changing anything is retarded.   And they are separating macro from micro. That's an invalid argument given that macro is nothing more then the aggregate of micro. A billion tiny changes makes a few large ones.   The second idiotic article cites Natural genetic engineering. Despite there being absolutely no evidence of this occuring anywhere.",False
515,"At what cost? How many civil rights are you willing to give up in the name of a few less murders each year? Are you perfectly willing to be stopped by the police on a block-by-block basis and forced to show identification and traveling papers, all the while the officers on location are pointing their guns right at your head, ready to blow you away at the first sign of a twitch or if you display even a hint of hesitation to comply?   How desperately do you crave a police state? How much do you favor a nationwide curfew where violators can be arrested by the police and held without legal counsel for an indefinite period of time? Do you favor the use of physical and mental torture to force convictions even from the innocent?",False
516,"That, my friend, is where the wisdom of interpretation - makes sense of the data.   For exa.:   I really have no idea what the Federal GAO has for data, but, The wisdom of giving 850 Billion to a few bankers rather than the people who actually fuel the engine of this economy - eludes me.   We have a large and powerful machine, but who is driving? Very important IMHO.",False
517,Oh? And what do you consider yourself when it comes to gun rights? Are you moderate or fanatical? Would you actually declare yourself a fanatic or would you like to be known as a moderate?   I don't think any organization who wants to be taken seriously will declare themselves fanatical about their cause because that would take away from their credibility.,False
518,Oh really? What evidence do you have? These people started out as soldiers in the army.,False
519,"You are missing the point. Evolutionists say that certain animals in a population are GENETICALLY superior than others....and these genetic superiors are more successful breeders. Do you understand this concept? So when you say that more humans are born than reproduce, that's not particularly important because I submit those who go on to reproduce do so mostly because of choice or circumstance -- not because of their GENES. How can you possibly refute this?",False
520,"I believe you are thinking of orders, not denominations. There is a big difference.   Strict and loony? Could you be a little more specific, because this statement sounds like it's coming out of complete ignorance.   You also seem to be making the assumption that all of the non-Catholic Christians are somehow very similar, which couldn't be further from the truth.",False
521,"I disagree. I've been in a loving, committed relationship for 25 years to the same person exclusively...how does this have a negative affect on you?",False
522,Because Humphreys went out looking? How many should we allegedly find?,False
523,"Just look at the dates on your sources: 1969, 1978, 1981, 1977, 1980, 1981, 1981, 1983, 1970. Your most recent source is 25 years old and that one is from a creationist source. You've got to be kidding me. I also notice that you claim to have had a private conversation with Andrew Ingersol in which you pointed out an error that he had made. I suspect that you are a liar or a thief. But of course! You are a creationist!   I also notice that you don't seem to have made an attempt to educate yourself by checking out the sources I gave you. Moreover, you still haven't presented any evidence for creation. You keep claiming that there is some. Why do you refuse to present it?",False
524,You ask to debate a lot of issues at once. Do you believe in a literal Adam? Do you not think that the idea is completely connected to Jesus' ministry? If it weren't for sin - Jesus would need not have come.,False
525,"I'm not sure what the source of the bias would be. Do you mean that it is somehow prejudicial to link ID with creationism, because, somehow ID is scientific while creationism isn't? But that's just not true. In the Dover case the court concluded that ID isn't science any more than creationism is. In fact, it was clearly demonstrated that the motivation for ID is an effort to disguise the fact that it is nothing more than creationism without the mention of god. Basically, if you scratch an IDer, you get a creationist.",False
526,"Well, you have ""proved"" that the U.S. health insurance does not have any higher administrative cost than Medicare or the rest od the industrialized world. I think your problem is that you are convinced in your head that that in our healthcare there is no waste. And you are trying to square it with the obvious fact that our cost is the highest with nothing to show for it. You will have to admit that there is waste.   For example we have 5x as many MRI scanners than we need, we perform too many tests, we have high adminstrative cost. All these costs will be reduced. There will be fewer of these things PER INSURED. I do not know how many times I have to repeat this before you get it. The volume of this work PER INSURED will decrease. Do you understand that?",False
527,What about the pain and death inflicted upon the innocent women and girls forced to give birth? Have you no regard for them?,False
528,"How is that silly? You do realize that the vast majority of firearms used in crimes are stolen no? And many of those are stolen from legal buyers. While it is a poor argument to argue that firearms should be banned for that primary reason, the underlying principle of control over supply is hardly silly. Unless you think that control over nuclear weapons is silly. Maybe you would. After all, you are Isly.",False
529,"They are both written in the bible. Neither of them have any evidence (apart from the bible) to support their existence. One of them has been proven to be utterly false. This naturally discredits the other, as they appear in the same publication by the same author. Why decide one is true when the other is clearly not, and neither have any other supporting evidence?",False
530,"What, specifically, are you witnessing? A baby being born? A prayer apparently being answered? A near miss? Mysterious coincidences that you interpret as being the work of God? Or do you see dead people rising up out of the grave? And people walking on water? And people turning water into wine and feeding a crowd with a small amount of food?   What kind of miracles are we talking about here?",False
531,Oh really ? Parts of New Orleans were under water for more than 40 days before all the water receeded. Hasn't the plant life there replenished naturally in the wild ? Of course it has. The Earth is very able to repair itself in spite of modern mans sense of self importance. Here's some interesting photographic evidence of it. www.pbase.com/andrys/noah,False
532,Uh. No they didn't. Have you ever actually taken a biology course?,False
533,"Actually Electro, do you remember this thread?   Evidence for a flood? Oddly enough it took 20 pages before one of them even tried to argue against the reasons why the flood did not occur.",False
534,"And, what percentage is that? How was the poll conducted? Who conducted it? How was the determination made about who was a 'scientist'?",False
535,"I would kind of Like to Discuss your Fascinating use of Caps.   But seriously, your numbers are insane. Somewhere around 8000 gay couples have gotten married in the past couple of years, how in the world do you imagine that they've cost the state hundreds of thousands or millions each? You just made all that up, didn't you?",False
536,"And why would I be anti Christianity when I am Christian?   Oh and by the way to who ever it was who said I don't believe in Jesus, or something to that extent, I never said anything to that extent, you just made up what you wanted and got mad about it. I believe in the teachings of Jesus. Yes I'm betting your asking me how I know about his teachings if I have never read the bible, My mom is someone who has re-read the bible like 6 or 7 times. So she's told me all about it, and what its supposed to teach us.",False
537,Paranoia is so ugly. It's not OK to teach scientific theory but it is OK to tell them that mythology is fact?,False
538,"Go pound sand. You're the people who want the Separation of Church and State, remember? Get your sick, satanic mits off the church.",False
539,I disagree for the same reasons I have been giving all along. There may be some legislation that was passed that has kept corporations small (Anti-trust) but did it really benefit the society?,False
540,"Cornell's writings consistently place him within the collective right camp. Even the arguments that are attributed to him which start this thread show his collective right desire.   His claim to neutrality in the individual/collective right debate is as disingenuous as his interpretations of the SCOTUS opinions in both Miller and Cruikshank:   Greatest Threat to Second Amendment?   Greatest Threat to Second Amendment?   Whether ?neutral? or not, Cornell has proven himself capable of distorting SCOTUS opinions when he does not find that they suit his collective right tastes.",False
541,You mean to tell me it's a falsehood??   I don't believe it.,False
542,"What would you know about fair and balanced?   I know a lot of truths about gays. Do you want me to start posting incessant threads pointing them all out?   And I am the moderator for the formal debate forum, not the entire board. Want to debate me on the benefits of gays on society vs Christianity?",False
543,Are you sure? What about animals that had a combination of both long and short hair. Such fur would function more efficiently as insulation that either long or short alone.,False
544,Are there truly laws of logic?   Where are they encoded?,False
545,"Well, it depends on your definition of retarded I guess. The standards to get a drivers license are really not that high. Think of how dumb the average person is, and realize that 50% of people are dumber than that. Kinda makes you cringe.   And you wonder what has prevented me from being in an accident? Well, perhaps the fact that I am a concientious, defensive, and skilled driver who excercises caution while on the road. Maybe next time someone pulls out in front of me, I should just throw my hands in the air and scream ""take the wheel jesus!"" I am sure some magical being will fly down from heaven and save me from crashing. Yeah...sure.",False
546,"So would you care if abortion were outlawed. If so, what would be bad about allowing a view that places objective value in human life to be the basis for making law?",False
547,"Why not? You said yourself kalifornia was a ""trend setter"". It is alread the law in many states.",False
548,"Why conception? When a mature ovum leaves the ovary, it has every potential of turning into a human being. How dare I stand idly by while that potential life is wasted, unfertilized? No; clearly, it is my duty to try to reach that ovum with my seed. God said to be fruitful and multiply, so I am just following God's will.",False
549,"No, actually they used the Bible as a basis for their morality. They then applied that morality to the design of a system of government that they wanted to create.   Maybe the majority of Americans are comfortable with the status quo WRT their morals. Who are you to tell them that they have to change for you?",False
550,"One shouldn't assume ignorance on the part of creationists. That is a mistake that too many evolutionists make.   In the real world, we have people willing to say things they already know isn't true. Why should creationists be any different? After all, they are people, too. But rather than accept that fact, evolutionists argue that creationists are ignorant of a subject when, in reality, they (creationists) were simply telling lies.",False
551,That sentence doesn't even make sense. Did it occur to you that you should actually think about what you are going to say and express actual ideas?,False
552,"So we agree..... What I want to know is why the vocal homosexual 'lobby' insists on the term ""marriage?""   emclean, the sanctity of marriage would not be the only thing about marriage to be (harmed?) changed. The whole definition of marriage would change, too.",False
553,No. you're not making any sense. Where is symbiote? I got a horrible argument for him to dispell.,False
554,"You know 'my kind'? How very presumptuous on your part. Then you know individual choice is the issue, not enforced medical procedures. You didn't answer the question regarding pregnant women who intend to carry to term being required to have a sonogram.",False
555,"Are you trying to make a point here? Or are you just spewing forth your hoplophobic tendencies because you're got nothing better to do?   One of the problems with school children is that it's become a crime to discipline them the way our parents were disciplined. There's no spankings, corner times, or sitting on a chair with a dunce cap, because that's all been labeled as abuse to emotional development. Instead we have counseling and the administration of powerful prescription drugs to kids who can barely read.   Kids are spoiled rotten and left unsupervised with TV shows and video games that glorify violence and murdering people for fun. Parents are stuck working two or more jobs just to make enough money for bills so they don't wind up on the streets.   We need massive reform. We gotta go back to how kids were raised in the 50s.",False
556,"Well, one person got it right...where in the constitution does it say something about health having to be protected?",False
557,"putting words in my mouth again? i did not say christian, i said ""God"". Christian, Jewish, and Muslim all believe in the same ""God"".   - XXXXX.   i'll let Crim and Lurch respond to the others; lets not let me have all the fun.",False
558,"I may be a pro-gunner but what doe's that have to do with with gay rights?   Since I'm a pro- gunner I won't force my life style or views on you,if you don't force yours on me.Deal?   After all you seem to be the expert on gay rights.",False
559,Is there something wrong with choosing to have a cheese sandwich as opposed to peanut butter and jelly? Do you prefer actually having to make personal moral choices or do you need a rigid and inviolable instruction manual to run your life?,False
560,"Well, not completely, but yes, quite the same. However, this is irrelivent- she wasn't a person, because she was in a coma. Does that give me the right to kill her? Of course not!   What about fetuses born in comas? Can we kill them?   What about people in vegetative states? After all, they arn't perfect, so let's kill them!",False
