,text,label
4184,"{F Oh, } it did? /",0
4185,Isn't that sad?,0
4186,"-- {C but, }  {E I mean, } what would somebody do with them. /",1
4187,"{F Uh, } there's really a lot, isn't there. /",0
4188,"{F Oh, } I guess the work force would be the main, wouldn't it. /",0
4189,Are you ready now? /,0
4190,Is it. /,0
4191,Do you like the job sharing? /,0
4192,Do you? /,0
4193,"Do you work like half days, or half weeks or, -/",0
4194,Do you get the full benefits? /,0
4195,What kind of a car do you drive now? /,0
4196,Do you?  /,0
4197,"{F Oh, } really, /",0
4198,"{F Oh, } really? /",0
4199,What did you have before you bought that. /,0
4200,Did you? /,0
4201,Really? /,0
4202,Really? /,0
4203,Did you? /,0
4204,Would you ever buy a used car for a new car for yourself? /,0
4205,"Okay, {F um, }  Chuck, do you have any pets # there at your home? # /",0
4206,{C And } what kind do you have? /,0
4207,How about you? /,0
4208,"<Laughter> {F Oh. }  {F Uh, } how's the disposition of your Siamese cat? /",0
4209,How about yours? /,0
4210,"[ {C And, } + {C and } ] you say you've had him how long? /",0
4211,Does he bite her enough to draw blood? /,0
4212,Is that the only pet that you have? /,0
4213,"{D Well, } do you live, [ [ you, + you ] + ] in a house, or a  place where you, {F uh, } -/",0
4214,{D So } have you tried any other pets? /,0
4215,"{C And } do [ they, + they ] just paper train it or something? /",0
4216,"Did you see [ the, + the ] C N N, [ the, + the ] dog show, {F uh, } /",0
4217,Is that right? /,0
4218,{D So } you live in Utah do you? /,0
4219,"# {D Well } # do you all work for T I, or for, -/",0
4220,Do you? /,0
4221,"{D So } are you a freshwater or, -/",0
4222,"{F Oh, } really. /",0
4223,What'd you do with them? /,0
4224,<Laughter> You didn't get a big kick out  of killing them like some people do? /,0
4225,"Do they have a limit on sharks,  /",0
4226,"{E I mean, } is that like [ a, + a ] sport fish,  /",0
4227,can you actually catch those  /,0
4228,{C and } there's no limit. /,0
4229,Is there a limit?  /,1
4230,Have you fly fished? /,0
4231,Did you. /,0
4232,Didn't like it? /,0
4233,right <laughter>. /,0
4234,Did you <laughter>. /,0
4235,"{D So } [ do you, + do you ]  fish mainly for trophies  /",0
4236,"<Laughter> You just like to sit down and watch it, right. /",0
4237,"What about [ you, + you ] a, -/",0
4238,I don't know if you've ever heard of it -- /,0
4239,Can you eat them? /,0
4240,"{D Well, } what would you have at a dinner party? /",0
4241,"{D Well, } [ how do,",0
4242,"<breathing> {F Huh. }  [ When you were, + {F um, } [ whe-,  +  when ] you <child> serve ] it do you shell them and then serve em too? /",0
4243,Does it taste a lot like shrimp /,0
4244,{D Well } {F um } how long do you cook the meatballs /,0
4245,[ {C but } +  {F um } <lipsmack> {C So } ] Is there anything else /,0
4246,"{D So } how do you just figure  ((   )) , -/",0
4247,{D So } how do you dress? /,0
4248,"{C and } it always makes you feel like you're a bigger person than the kids, right? /",0
4249,"Then things improved, right? /",0
4250,Are you not teaching anymore? /,0
4251,"When you were teaching, did you ever have, {F uh, } {F uh, } a blue jean day or anything like that? /",0
4252,"Do you like, {F uh, } {F uh, } Iowa? /",0
4253,Where did you live before? /,0
4254,What kind of car would you like to buy next? /,0
4255,"{D Well, } why would that be? /",0
4256,"If you had, {F uh, } no financial requirements, if you could buy any car in the entire world, no matter what it cost, what would you buy? /",0
4257,Do you? /,0
4258,"Which type of Cadillac, {F uh, } is your favorite? /",0
4259,{D So } you say you've always have preferred General Motors products  ((   )) . /,0
4260,"What kind of, {F uh, } <throat_clearing> General Motors cars have you had in the past? /",0
4261,Has that been the Cutlass or the Sierra? /,0
4262,"{D now } that's got that big V eight engine in it, [ doesn't it, + doesn't it? ] /",0
4263,"{F Oh, } really. /",0
4264,"{F uh, } what do you think you would offer as far as, {F uh, } information about selecting a school? /",0
4265,"[ do you, + do you ]  feel [ that the first two years +  that  the, ] {F um, } - /",0
4266,What was your degree in? /,0
4267,Where are you at? /,0
4268,what's going to happen when she gets there. /,1
4269,What branch were you in? /,0
4270,What branch were you in? /,0
4271,"[ what, +  what ] was your job? /",0
4272,"I was just wondering, were you in SAC by any chance? </noise>. /",0
4273,Were you in SAC? /,0
4274,How do you feel about the Viet Nam war? /,0
4275,what are you going to do? /,1
4276,"# {D Well, } were # --",0
4277,{C and } you? /,0
4278,"{D Well, } {F um, } {C so } {D well } [ do you, + do you ] feel that it was worth what we did over there? /",0
4279,"{D now. }  {D Well, } Mark, {F um, } what was that again? /",0
4280,"{F Um, } [ do you think, + {E I mean, } do you think, ] [ our invest-, + the investment ] in lives and money was worth it? /",0
4281,"[ What, +  what ] effects do you think it's had on our country? /",0
4282,{C and } was it a dolphin or a torpedo.  /,1
4283,<laughter> You remember that? /,0
4284,Isn't that something? /,0
4285,"{C so, }  {F um, } [ [ do, +  do, ] +   do ] you think that {D like, }  {F uh, } {F um, } for example {D like } [ in, +  in ] this past war, in the Persian Gulf war --",0
4286,Are they to you? /,0
4287,{D So } have you done any painting projects lately? /,0
4288,"{F Oh, } really? /",0
4289,What kind of --,0
4290,"[ it, +  was it? ] /",0
4291,"<Laughter> {F Oh, } {D well, } what kind of paint did you use for the, {F um, } bookends? /",0
4292,{D So } you can't use oil on wood? /,0
4293,"{F Oh, } [ is, +  is ]  that what you usually use in the house, is latex? /",0
4294,Have you painted anything recently. /,0
4295,"Wow, was it huge? /",0
4296,{D Well } what about the trim in your house?  /,0
4297,Did you have to do that? /,0
4298,"Did you have, {F uh, } one coat or two? /",0
4299,Why?  /,0
4300,"{D Well, } how long did it take you all? /",0
4301,{C So } there was two of you all? /,0
4302,Have you ever been drug tested? /,0
4303,Do you think that it's right? /,0
4304,"{C But, }  what do you do about,",0
4305,{C and } they could be fired for that? <<pause>> /,0
4306,"[ What, +  what ] kind of testing do they do when you went? /",0
4307,"{F Oh, } really? /",0
4308,"[ that is, + {D well } that's ]  destroying the ozone, isn't it? /",0
4309,{F Oh. } That recent. /,0
4310,what # kind of # --,0
4311,You don't like it? /,0
4312,Over the uncooked rice? /,0
4313,"{D So, }  just, {D like } in a thirteen by nine pan. /",0
4314,How long do you have to bake it? /,0
4315,[ How long would it be -- +,0
4316,Do you just brown the chicken to get it colored -- /,0
4317,"{F Oh, } really,  /",0
4318,"It terms of handling, {F uh, } acceleration, -/",0
4319,What about Mustang G T -s? /,0
4320,would you use that for city driving and racing? /,0
4321,what kind of track is that? /,0
4322,"{C And } you [ put up, + set up ] the --",0
4323,"{F Oh, } really? /",0
4324,"{F Uh, } what are you thinking about buying? /",0
4325,"{F Oh, } really? /",0
4326,"which do I like better,  /",1
4327,"What kind of driving just like commuting you'd want to [ do it, + use it ] for? /",1
4328,"{C And } is it different [ for the, + for the ] B M W? /",0
4329,Is that right?  <Laughter>. /,0
4330,"{D well, } tell me what kind of books have you read? /",0
4331,"I was going to say, not fun kind, right? /",0
4332,Really? /,0
4333,"{F Oh, } really. /",0
4334,Really? /,0
4335,Have you ever read anything by Susan Howatch? /,0
4336,Isn't she fabulous? /,0
4337,"[ does she, +  how often does she ] come out with them.  /",0
4338,"wouldn't I, {D you know, } - /",1
4339,{C and } wouldn't I like to have her money -- /,1
4340,"I don't think they've ever made a movie, do you? /",0
4341,"{C and } I've often wondered why, haven't you? /",0
4342,"{F Uh, } have you, {F uh, } gotten into SCARLETT yet? /",0
4343,Do you know anyone that's read it? /,0
4344,"{D So } what do you think about, {F uh, }  recycling programs in Atlanta, Julie? /",0
4345,"[ [ They, +  I don't think they, ] + do they ] do newspapers? /",0
4346,{D So } what's a guy to do?,1
4347,Really?  /,0
4348,"{D so, } you do recycle, don't you? /",0
4349,Who are you? /,0
4350,"{F Uh, } {D well, } is there anything else you'd like to share me about your recycling philosophy, Julie? /",0
4351,Do they do - /,0
4352,"{D like, } what about, {D like, } {F uh, } - /",0
4353,"what kind of plastic stuff can you recycle, do you know? /",0
4354,Really? /,0
4355,What about like those grocery bags? /,0
4356,"Did you know that, -/",0
4357,"Did you know that, {D like, } something like fifty percent of the world's landfills is {D like } [ paper? +",0
4358,How can it be bad? /,0
4359,They treat it with chemicals or something?  /,0
4360,Why can't trees break down?  /,0
4361,Really? /,0
4362,"{D Well, } what about, {F uh, } papyrus, {D you know, } made out of [ bam-, + {D you know, } bamboo ] stuff, [ from the -- +",0
4363,You think so? /,0
4364,Tablets? /,0
4365,You think? /,0
4366,What do you think? /,0
4367,"{D So } Frank, what, {F uh, } type of, {F uh, } budget do you or your family have? /",0
4368,"Have you thought about, {F uh, } leasing? /",0
4369,What line of work are you in? /,0
4370,"(( Jimmy )) , {D so } how do you get most of your news? /",0
4371,"{D So, } when you say the morning news, or evening news or national news is when? /",0
4372,"[ What, + what, ] {F uh, } newspapers do you read? /",0
4373,"{F Uh, } I guess a year ago you're probably watching C N N a lot, right? /",0
4374,"{F Oh, } really?  /",0
4375,You want to start? /,0
4376,Wonder about them in what way? /,0
4377,What do you mean? /,0
4378,"A nanny, sort of? /",0
4379,To come in and live with them? /,0
4380,To come in and live with them? /,0
4381,"Are you aware at all,",0
4382,"[ What, + what ] do you envision for  the next twenty years as far as women in American society? /",0
4383,How has it been this week for you? /,0
4384,"Weather-wise, or otherwise? /",0
4385,No snow? /,0
4386,"{F Oh, } [ rea-, + ] where did you go to school in Indiana? /",0
4387,"{D So, }  {F uh, } is there any, - /",0
4388,"{F Uh, } do you work for Texas Instruments? /",0
4389,"is that with regard to work place engineering,  or just, {D you know, } [ environm-, + the work place environment ]  /",0
4390,"{C And } how can a country  stand to, {F uh, } spend  as much or much more than they already are on such a problem, {F uh, }  /",1
4391,"{D well, } that's interesting, isn't it,  /",0
4392,<Laughter>  What did you think about that idea? /,0
4393,{C but } --,1
4394,"{D Well, } {F uh, } I don't have strong  feelings about changes to be made in the, {F uh, } jury system, do you? /",0
4395,"{D Well, } what about the idea that one  is only guilty, {F uh, } when proven guilty beyond a reasonable doubt?  /",0
4396,Really?  /,0
4397,Have you served on a jury? /,0
4398,"{D Well, } how about having a [ j-, +  jury ]  and a judge work together on it somehow?  /",0
4399,I wonder if that's possible?  /,0
4400,How do you feel about credit cards? /,0
4401,Do you use them frequently  /,0
4402,"{D Well, } from where are you calling? /",0
4403,{F Oh } really. /,0
4404,Do you work for T I? /,0
4405,"{D Well, } really. /",0
4406,{F Um. } I wonder how T I got G T E involved. /,0
4407,{F Oh } really. /,0
4408,"{C So, } {F uh, } you work for T I? /",0
4409,"{F Oh, } really? /",0
4410,"{D so, }  {F uh, } {D well, } {F uh, }  what kind of vacations do you like? /",0
4411,"Have you ever been to, {F uh, } {D like } New Mexico? /",0
4412,"Why, # have you? # /",0
4413,Where is that? /,0
4414,"{D So, }  what did you do when you were in Europe? /",0
4415,What did you do on the farm? /,0
4416,"# Are you just # kind of sight, just kind of, {F uh, } -/",0
4417,"{F Uh, } {D so, }  {F uh, } where in France are you, /",0
4418,"{C And, }  {F uh, } {F um, } how long do you plan to be going for? /",0
4419,"{C And, }  {F uh, } what else are you planning to do, if anything? /",0
4420,Do you go to museums in Europe? /,0
4421,"what about, - /",0
4422,have you ever been to Hawaii? /,0
4423,No? /,0
4424,Have you? /,0
4425,# Where have you gone first? # /,0
4426,"{F Oh, } [ g-, + where have I gone ] that's anywhere. /",1
4427,What kind of pets do you have? /,0
4428,<Laughter>  Don't you like cats? /,0
4429,How does he treat the <inhaling> other people? /,0
4430,<Laughter>  Did he raise him or something? /,0
4431,"{D So } [ [ that, + is that, ] + is that ] kind of your  child right now? /",0
4432,"[ Have, + have ] you had dogs before? /",0
4433,Is your cat a purebred? /,0
4434,Would you ever want a dog in the family? /,0
4435,"{D Anyway, } [ what are your, +  what are your ] first comments on that <<A pauses and  resumes>> subject? /",0
4436,"# What # would you start cutting f-,  /",0
4437,what would be the first thing you'd cut?  /,0
4438,Defense? /,0
4439,Mean private enterprise? /,0
4440,"Have private [ enter-, +  enterprise ] do it? /",0
4441,"{F Uh, } as far as my defense budget, {F uh, } they're cutting  it back now, what, twenty-five percent?  /",1
4442,"# why # not an apprentice out to [ a, +  a ] company and learn from down on the bottom as a wood worker or, {D you know, } just a technician?  /",1
4443,<<Tinkling phone noise>> Is that better? /,0
4444,What would you do? /,0
4445,"Were you watching, - /",0
4446,"{C so } it's right up your alley, then. /",0
4447,"[ [ Do, + do, ] + do ] you know,  where you are, /",0
4448,do the schools emphasize the metric system? /,0
4449,how do you use them? /,0
4450,"{D Well, } do you use credit cards? /",0
4451,Have you ever used Discover card? /,0
4452,Is that the one from Sears? /,0
4453,"{F Oh, } they give you money back for using your credit card. /",0
4454,"{D Well, }",0
4455,{C So } you figure one of these days you're going to go back to being an engineer?  /,0
4456,Is that what you're saying? /,0
4457,"What will you, -/",0
4458,"# {F Oh, } really. # /",0
4459,"[ Do you, +  {F um, } do you ] have any hobbies [ that, +  that ] you do things with your hands --",0
4460,Do you do needlepoint also and cross stitching? /,0
4461,How about you? /,0
4462,Is this your first baby? /,0
4463,Have you crocheted or knitted any baby clothes or baby blankets? /,0
4464,"Did you embroidery the pattern  and then quilt it yourself,  /",0
4465,{C or } --,0
4466,{C But } you actually hand quilted it yourself? /,0
4467,"# [ Did, + # did ] you need a loom,  /",0
4468,was it small enough that you could just hold it? /,0
4469,"[ Have you, +  are you ] familiar with that? /",0
4470,"[ Does, +  does ] that make sense to you?  /",0
4471,Do you smoke? /,0
4472,{D Well } when she was in high school did she always have to have all the new fashions  /,0
4473,is that right? /,0
4474,What are dialing services? /,0
4475,# How did Radio Shack work? # /,0
4476,"{C but } [ [ you, + you, ] + you ] nonetheless often [ get, + get ] people calling you? /",0
4477,Despite the fact that your number is unlisted? /,0
4478,{C And }  (( you ))   ((   ))  actually have your number  /,0
4479,"{F um, } is there anything you can do about that like --",0
4480,What's it like down there? /,0
4481,"Have y'all been having any heat waves or {D like } the ninety degree, -/",0
4482,{D So } do y'all have many bluebonnets and stuff this year? /,0
4483,Y'all weren't getting any of the strings of the tornadoes and stuff were you? /,0
4484,"{F Oh. }  Is that what Dallas is,  /",0
4485,I didn't realize that Dallas had that same problem. /,0
4486,Does Dallas get high humidity?  /,0
4487,"Virginia, I imagine, gets real humid, doesn't it? /",0
4488,"{D Well, } you think that takes care of the time and, -/",0
4489,"{F Uh, } are you married  /",0
4490,{C and } do you have a family? /,0
4491,{C and } do you and your wife have  a budget plan for your finances. /,0
4492,<Smack> {D So } what do you do? /,0
4493,"{F Uh, } have you developed a savings plan or I R A s or  anything like that yet? /",0
4494,"{D So, }  are you still going to school  /",0
4495,"{F um, } I was wondering whether you were in favor of statehood, independence, or the status quo for Puerto Rico. /",0
4496,What is your situation? /,0
4497,"Your concern on the economy was one in terms of, if it became a state would that put even more pressures [ on, + on ] Puerto Rico, or pressures on the U. S. in terms of aid /",0
4498,"I guess, {F um, } we're assuming [ that, + that ] Puerto Rico would be per capita significantly more poor perhaps [ than, + than ] {D say } Mississippi  /",0
4499,"How do you feel, though, about, - /",1
4500,"{D Well } it sounds as though you are in favor of, {F uh, } status quo. /",0
4501,"What about [ if, + if, ] {F um, } they demanded to have Spanish as the official language as a condition for statehood. /",1
4502,"<Clicking> {D So, } what is your opinion [ on, + on ] drug testing? /",0
4503,Do we drug test everybody that comes in  /,1
4504,you're talking about company's liability. /,0
4505,"{C but, } {F uh, } where's the line [ where you, + where you ] say to somebody, I'm going to drug test you tomorrow  /",1
4506,"{C or } where's, - /",1
4507,# {D you know } [ how can # + --,0
4508,"The question becomes what do you do about somebody [ who tests, + <<mispronounced>> who tests ] positive. /",1
4509,It's what do you do with the information? /,0
4510,"Is it then the chance that the employer will look at you in more of a negative fashion and say well, {D you know, } this is kind of iffy, {D you know, }  /",1
4511,you know what I'm saying.  /,0
4512,# Where # --,0
4513,you know # what I'm # --,0
4514,you know what I mean?  /,0
4515,Do you know anything about # that? # /,0
4516,"you're from Maryland,",0
4517,# What part of Maryland are you from? /,0
4518,Is that right? /,1
4519,"{D Well, } I personally don't have any problem with, {F uh, } drug testing employees or potential employees, do you? /",0
4520,"# {E I # mean, } basically? /",0
4521,isn't that a fact?  /,0
4522,"I don't think they'll have much choice, do you? /",0
4523,"{C So } [ you kne-, + you know ] the atmosphere, then. /",0
4524,"# {E I mean, } # {D you know, } why do I need my eyes checked,  /",1
4525,"# You know it's {D like, } # <laughter>  why are we doing this?  /",1
4526,What is it? /,0
4527,Is that right? /,0
4528,"{C And, } {D you know, } that, - /",0
4529,What is the favorite thing you do with your children? /,0
4530,"You just watch them play, {F huh? } /",0
4531,"-- {C and } how do you get to another world, {D you know? }  /",1
4532,Do you? /,0
4533,"Do you, {F uh, } -/",0
4534,"{D Well, } [ [ do you, + do the, ] + do ] your daughters live close where you can go out? /",0
4535,Do you work? /,0
4536,Like you say you bowl. /,0
4537,What do you think of the public school system?  /,0
4538,"First off, do you have children that are in it? /",0
4539,{C So } what do you think? /,0
4540,# Is that scary?  /,0
4541,"Are you finding that, {F uh, } since you're doing substitute, that you're wanting to do full-time?  /",0
4542,"[ are you, + do you ] find that? /",0
4543,First how much television watching do you do? -/,0
4544,"{C but } do you actually watch it,",0
4545,"{F Um, } what about you? /",0
4546,Do you like specials? /,0
4547,"{C and } that, {D you know, } -/",0
4548,You know what I mean? /,0
4549,Is not that amazing.  /,1
4550,How old are your kids? /,0
4551,what kind of culture was that <laughter>? /,1
4552,"{D like } I, {D you know, } -/",0
4553,"{D So, } {F uh, } then, do you keep kids?  /",0
4554,Is this two year old yours  /,0
4555,Really? /,0
4556,# Have # you been able to do that all along  /,0
4557,How old were they when you adopted? /,0
4558,# {C But } she had no help? # /,0
4559,She had no help?  /,0
4560,# She was alone with them. # /,0
4561,{C so } what am I supposed to do <laughter>. /,1
4562,"# {F Oh, } really?  /",0
4563,# Did you hear my printer # in the background.  /,0
4564,"Do you, {F uh, } do most of your cooking at home  /",0
4565,"{D Well, } what would you, {F uh, } like to cook?  /",0
4566,"[ [ [  What's, + what, ] + what's, ] + what ] is your favorite, {F uh, } recipes, {F uh, } that you would like to have --",0
4567,"{D Now } you're in Dallas, is it? /",0
4568,"{C So, } {F uh, } how would you improve upon that? /",0
4569,Included to that? /,0
4570,How do you cook your green beans? /,0
4571,Have you ever tried Chinese type green beans? /,0
4572,"Are they the real, -/",0
4573,"Have, - /",0
4574,"{F uh, } <lipsmack> {D golly. } What's this white powder [ [ that, + that, ] + {F uh, } that ] you mix with water --",0
4575,who do you work with at this time? /,0
4576,"[ {C But, } + {F uh, } {C so ] } what are you asking me,  /",0
4577,"[ what, + what ] benefits I think are most important? /",0
4578,"{D Well, } [ what, + what ] do you think of the, - /",0
4579,"what do you think are the most important benefits for those working for you, [ other than, + other than ] their present salary? /",0
4580,"How many, {F uh. } /",0
4581,"You said you retired,  /",0
4582,"{D Well, } [ what, + what ] changes [ would you, + ] have you considered, {F uh, } in doing it, [ to, + to ] your company, that might benefit the employees or perhaps the company itself better? /",0
4583,"# When you # say bring in, do you mean that they negotiated with people [ to, + to ] come in and, {F uh, } ask for your support? /",0
4584,"{F Uh, } what kind of house do you live in? /",0
4585,"[ With, +",0
4586,How about you guys? /,0
4587,"Are you in a [ ho-, + ] apartment or a home? /",0
4588,How are rents doing?  /,0
4589,"[ What's a, + what's a ] one bedroom, - /",0
4590,"are you in a, {F um } -- -/",0
4591,"have you ever owned your own home, /",0
4592,"{C So } you know what it's like,  /",0
4593,have you ever been to Houston? /,0
4594,How long have you been in this house? /,0
4595,"[  Were, + you said you were ] out of state for a while, was that a smaller town than Dallas area. /",0
4596,How was it -- -/,0
4597,-- how were the house prices up there? /,0
4598,"How about those, {D you know, } /",1
4599,"{D you know, } {E I mean, } -/",0
4600,You ever thought about building a house? /,0
4601,Have you ever thought about building a house? /,0
4602,Do you work? /,0
4603,Do you work? /,0
4604,"{D Well, } how do you handle, - /",0
4605,do you have kids? /,0
4606,how do you manage both of those? /,0
4607,You basically --,0
4608,"What about home repairs and stuff,  /",0
4609,"do you have to do all that yourself,  /",0
4610,"Have you ever done that,  /",0
4611,{C And } how'd that go? /,0
4612,"Are [ they, + they, ] - /",0
4613,"{C so, } {D well } was it hard to adjust living in an apartment after being in a house. /",0
4614,"[ How is, + how is ] apartment dwelling living in terms of general privacy and noise and things like that? /",0
4615,"Everybody pretty much [ [ kee-, + keeps-, ] + keeps ] to their own turf, so to speak. /",0
4616,Why do you think the apathy exists?  /,0
4617,"{E I mean, } [ why, + why ] bother voting [ if, + {F um, } if ] your vote won't make a difference.  /",1
4618,why bother voting. /,1
4619,Why should I go out of my way when it doesn't matter. /,1
4620,"{C so } are only the same two caucuses, certainly not going to win, why bother voting for him.  /",1
4621,"How abou-, -/",0
4622,What do you think on the local elections though? /,0
4623,What do they have to do with one another? /,0
4624,{C Or } how many generations it will take until only half of the voters show up in Russia. /,1
4625,what difference does it make.  /,1
4626,"<Laughter> [ Was, + was ] that the time, - /",0
4627,Have you followed the Dallas elections on zoning? /,0
4628,Should judges be elected or appointed. /,1
4629,"Are they politicians, -/",0
4630,"{C So, } how do you think we can get people to vote?  /",0
4631,"Is it, {F uh, } C N N or HEADLINE NEWS or just local,",0
4632,where do you go to school? /,0
4633,"[ Is it, + is it ] pretty good coverage on there? /",0
4634,Why is that? /,0
4635,"{C And } the question is, [ how much of it + {E or } how, some of it, ] - /",1
4636,"[ Is it, + is it ] the true story  /",1
4637,"{C So } all we had to sit here [ and, + and ] ask is {D well, } what aren't they telling us, {D you know. }  /",1
4638,# {D Like } who cares?  /,1
4639,{C But } what are you doing?  /,0
4640,Sitting on a computer? /,0
4641,"Okay.  {D Well, } what do you think about the government providing health insurance for everybody?  /",0
4642,"# That's just almost unaffordable, isn't it? /",0
4643,"what happened to Reagan's safety net, anyway? /",1
4644,Did he take that back to California with him? /,1
4645,Using it for a trampoline now? /,0
4646,"{C And } is the company now, {F uh, } well represented, {F uh, } demographically, at the higher echelons? /",0
4647,Did it work? /,0
4648,"{C And } [ what ab-, + what about ] the last ten years that you've been aware. /",0
4649,"a lack of understanding how that could be.   In the sense that how could America have gone from being number one, to possibly being number two,  /",1
4650,{C And } this person's teaching my children? /,0
4651,"{F Um, } I'm not sure if your familiar with the movement they have here in Maryland,  /",0
4652,"{D so } I'd like to know, {F um, } [ what, + what ] do you do in lawn and  garden,  /",0
4653,"[ [ what, + {F uh, } what's, ] + what's ] of interest to you  /",0
4654,{C and } how do you go about it? /,0
4655,"{F Oh, } [ you do, + you do ] {D actually, } {F uh, } grow a garden to produce food? /",0
4656,{C So } how much room do you have? /,0
4657,"I was wondering whether you had actually some of the flowers that you had planted were bulb type that you would dig up [ and, + and then ] put down your garden and then put them back in later, or something like that.  /",0
4658,"[ do you en-, + do you ] enjoy doing that kind of work,  /",0
4659,{C and } --,0
4660,What's a good apple to bake pies with? /,0
4661,Are there m- 'n - /,0
4662,Do you backpack or hike  /,0
4663,{C so } you haven't done that before. /,0
4664,"{D Well, } do you have anything planned for this summer? /",0
4665,{C And } what what kind of books do you read? /,0
4666,"{F Oh, } do you like those detective stories?  /",0
4667,"You must, {F uh, } work for T I? /",0
4668,#  What kinds of things do you fix? /,0
4669,{C And } you have a shop? /,0
4670,"{C So, } do you have any [ art, + ] {F uh, } {A how do I say it, } creative or artistic # hobbies? # /",0
4671,"[  Do you, + do you ] cook for a hobby  /",0
4672,You have a computer at home? /,0
4673,Then you are busy <children>. /,0
4674,"{F Uh, } I wonder if you can construe raising children <children> as being a hobby?  /",0
4675,"remember the last two freezes,  /",0
4676,I don't know how long you've been here <noise>. /,0
4677,Did you plant those yourself? /,0
4678,"# It's # a vicious cycle,",0
4679,you want me to start off? /,0
4680,How about yourself? /,0
4681,"-- {C but, } expert,  /",1
4682,"that's a Four Eighty-Six processor, too? /",0
4683,You say she's a programmer also. /,0
4684,"{C Or } do I keep on going, {D well, } we'll wait and  see <laughter>. /",1
4685,You think the C I A doesn't spy?  /,1
4686,What kind of movies have you been seeing lately? /,0
4687,What was that anyway?   /,0
4688,How about you?  /,0
4689,What are you? /,0
4690,Have you seen DANCES WITH WOLVES? /,0
4691,What'd you think of it? /,0
4692,Have you seen THE FISHER KING? /,0
4693,"{C and } there's some interesting problems [ [ of, + of, ] + of ] [ how d-, you, + how do you ] challenge the kids today.  /",1
4694,In the school systems? /,0
4695,What school system does he go to? /,0
4696,What school system are you familiar with? /,0
4697,are you familiar with the International Baccalaureate program. /,0
4698,"{F Uh, } do your kids go to Garland High, you said? /",0
4699,"Would you, argue with that? /",0
4700,are you kidding?  /,1
4701,"{D Well } [ how do we accom-, + how do we ] get that? /",0
4702,"I think Plano, don't they have some,  /",0
4703,Does it work well out there? /,0
4704,"{D Well, } [ what about the, + what about the ] issue of air conditioning.  /",1
4705,"Isn't that [ a s-, + ] an area of concern in the cost of air conditioning? /",0
4706,"Isn't air conditioning less than heating, because we have to, just up - /",0
4707,Isn't it less? /,0
4708,"[ W-, + {D well } ] how do they do it?  /",0
4709,"Do they put, {F uh, } long, - /",0
4710,do they put two or  three week breaks between? /,0
4711,"Is that, - /",0
4712,"[ from, + from ] what you've seen, is that the desirable way to do it? /",0
4713,{C But } you didn't go. /,0
4714,do you see that the principals aren't really in charge? /,0
4715,"Pass or no fail, what is it? /",0
4716,"[ {C but, } + {C but } ] how much money did that cost Dallas [ [ to, + to, ] + to ] fight that in court. /",1
4717,right? /,0
4718,{C and } how many administrators is that going to take? /,0
4719,"the question [ [ of, + of, ] + {D you know, } of ] how far should you take a kid in the motivation, - /",1
4720,right?  /,0
4721,didn't you?  /,0
4722,{C And } --,1
4723,{C So } do you think they'll kind of push into the teaching field eventually?  /,0
4724,"[ Are, + are ] you part of the school system out there? /",0
4725,"{F Oh } is that ri-, - /",0
4726,"{F Oh, } is that right?  /",0
4727,"[ wha-, + what ] do you think, about Latin America? /",0
4728,"[ Wha-, + what ] are you taking in school, /",0
4729,What are you taking in school? /,0
4730,Are you teaching Computer Science?  /,0
4731,"you said, what were you saying you were teaching there? /",0
4732,How old is your child? /,0
4733,Some appliances breaking or something? /,0
4734,{C And } you said you were in Colorado Springs? /,0
4735,Are there a lot of trailers around there? /,0
4736,{C And } is that what you're in? /,0
4737,"{D Well, } then that's why you're doing this then, isn't it? /",0
4738,What division are you in? /,0
4739,"It's interesting, isn't it? /",0
4740,How does she get to work? /,0
4741,"{C but } I kind of like the freedom, too, don't you? /",0
4742,Is the crime rate still bad? /,0
4743,Where you from? /,0
4744,"{F Oh, } where you from? /",0
4745,Are you? /,0
4746,"{C So, } why did you move up to Colorado? /",0
4747,"What do you, -/",0
4748,"{C So, } have you got, {F uh, } land? /",0
4749,"What, two bedroom, one bath,",0
4750,"<Sneezing> {C So } [ have, +",0
4751,Are you required to by law? /,0
4752,{C but } how much is yours?  /,0
4753,For how many years? /,0
4754,Which probably didn't make much difference. /,0
4755,(( have a ))   ((   ))  in it. -/,0
4756,"{C So, } if the economy gets better, are you going to get [ another one, + another house? ] /",0
4757,No? /,0
4758,right? /,0
4759,You would? /,0
4760,It would be cheaper to move that than buy another one. /,0
4761,T I would pay to move you? /,0
4762,"{C So, } how many years you been up there? /",0
4763,Do you snow ski? /,0
4764,"{D well } is your, - /",0
4765,"does your city have mandatory, {F uh, } recycling? /",0
4766,Cities have a mandatory recycling? /,0
4767,"Do you have to buy metal,  /",1
4768,"{D Well, } [ do you do, + do you do ] recycling? /",0
4769,"{D Well, } do you drink soda and such in aluminum cans? /",0
4770,"{D Well, } do you have separate trash cans at your desk. /",0
4771,"[ Is bot-, + is bottle ] return down there a heated debate? /",0
4772,Is it? /,0
4773,"{D Well, } what is [ the most, + ] {F uh, } {D you know } the nicest island? /",0
4774,"{C And then, } {F uh, } [ where, + where ] have you been? /",0
4775,{F Oh } you have? /,0
4776,How long ago? /,0
4777,"that is like a suburb or something, whatever. /",0
4778,Did you go on the cable cars and everything? /,0
4779,Isn't that fun? /,0
4780,Isn't that pretty.  /,0
